Country,date,finance_crypto_speculation_index,finance_real_estate_pressure_index,finance_macro_pressure_index,luxury_status_consumption_index,luxury_aesthetic_body_index,luxury_elite_mobility_index,crime_gun_violence_index,crime_organized_crime_index,crime_sexual_violence_index,crime_cybercrime_index,crime_violent_crime_index,social_migration_pressure_index,social_work_culture_index,social_corruption_index,social_dating_culture_index,social_identity_politics_index,social_vegan_lifestyle_index,environment_climate_concern_index,environment_energy_transition_index,environment_pollution_index,tech_digital_intelligence_index,tech_security_privacy_index,entertainment_streaming_consumption_index,entertainment_short_video_index,health_mental_health_index,health_healthcare_access_index,health_addiction_recovery_index,health_sleep_crisis_index,sports_body_image_index,sports_elite_spectator_sports_index
US,2023-12-31,1.0,9.0,4.0,24.5,11.0,1.0,0.0,1.0,20.5,9.0,16.0,3.0,36.5,5.0,23.5,0.0,3.0,0.0,5.0,1.5,0.5,3.0,4.0,0.0,1.0,0.0,0.0,7.0,0.0,8.5
US,2024-01-07,1.0,9.0,4.0,24.5,12.0,2.0,0.0,2.0,21.0,10.5,13.5,4.0,34.5,5.0,22.5,0.0,3.0,0.0,7.0,1.5,0.0,3.0,4.0,0.0,1.0,0.0,0.0,7.0,0.0,5.5
US,2024-01-14,1.0,9.0,4.0,23.0,12.5,2.0,0.0,2.0,19.0,10.0,17.5,4.0,35.5,5.0,22.0,0.0,2.0,0.0,7.0,1.5,1.0,3.0,4.0,0.0,1.0,0.0,0.0,18.0,0.0,5.5
US,2024-01-21,1.0,10.0,5.0,16.0,12.5,2.0,0.0,2.0,20.0,13.5,17.0,4.0,32.0,9.0,23.5,0.0,2.0,1.0,7.5,2.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,21.0,0.0,8.0
US,2024-01-28,1.0,10.0,4.0,15.0,12.5,2.0,0.0,2.0,16.5,13.5,16.0,4.5,28.0,8.0,24.0,0.0,2.0,1.0,7.0,2.0,1.5,4.0,4.0,0.0,1.0,0.0,0.0,22.0,0.0,8.0
US,2024-02-04,1.0,9.0,5.0,15.5,12.0,2.0,0.0,3.0,14.5,13.5,15.5,4.5,25.5,8.0,24.0,0.0,1.0,1.0,7.0,2.5,1.0,4.0,4.0,0.0,2.0,0.0,0.0,23.0,0.0,6.0
US,2024-02-11,1.0,9.0,8.0,14.5,15.0,2.0,1.0,3.0,16.0,13.0,14.0,4.0,24.0,7.0,22.5,0.0,1.0,1.0,7.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,20.0,0.0,5.5
US,2024-02-18,1.0,10.0,6.0,13.0,16.5,2.0,0.0,3.0,14.0,15.0,14.5,4.5,25.5,7.0,26.5,0.0,1.0,0.0,7.5,2.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,23.0,0.0,8.0
US,2024-02-25,1.0,10.0,6.0,18.5,16.5,2.0,0.0,3.0,14.5,22.0,13.5,4.5,24.0,7.0,24.5,0.0,1.0,0.0,8.0,3.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,24.0,0.0,6.0
US,2024-03-03,1.5,11.0,6.0,26.0,17.5,1.0,1.0,3.0,18.0,20.5,13.5,4.5,31.5,6.0,25.5,0.0,1.0,0.0,7.5,3.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,25.0,0.0,6.5
US,2024-03-10,1.5,11.0,6.0,27.0,19.0,2.0,0.0,3.0,20.0,15.0,13.5,4.0,32.0,5.0,25.0,0.0,1.0,0.0,7.5,2.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,23.0,0.0,11.5
US,2024-03-17,1.0,11.0,6.0,26.5,19.0,1.0,0.0,3.0,17.5,13.5,12.5,4.0,31.0,6.0,24.0,0.0,1.0,0.0,7.5,2.5,1.0,4.0,3.0,0.0,2.0,0.0,0.0,26.0,0.0,15.0
US,2024-03-24,1.0,11.0,6.0,29.0,20.0,1.0,0.0,3.0,40.5,14.0,14.0,4.0,31.5,6.0,24.5,0.0,1.0,0.0,7.5,2.0,1.5,4.0,4.0,0.0,2.0,0.0,0.0,24.0,0.0,16.5
US,2024-03-31,1.0,11.0,5.0,27.5,20.0,1.0,0.0,2.0,23.5,14.5,15.5,4.0,32.0,5.0,24.0,0.0,1.0,0.0,7.0,2.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,26.0,0.0,16.0
US,2024-04-07,1.0,11.0,6.0,30.0,18.5,1.0,0.0,3.0,20.5,14.5,14.0,4.0,32.5,6.0,24.0,0.0,1.0,0.0,7.5,3.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,19.0,0.0,12.5
US,2024-04-14,1.0,12.0,6.0,27.5,20.0,1.0,0.0,3.0,23.0,15.0,14.0,4.0,35.5,6.0,27.5,0.0,2.0,0.0,7.5,3.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,22.0,0.0,20.0
US,2024-04-21,1.0,11.0,7.0,29.0,19.0,1.0,0.0,3.0,33.5,13.0,15.5,4.5,33.0,6.0,24.5,0.0,1.0,1.0,8.5,4.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,21.0,0.0,13.5
US,2024-04-28,1.0,11.0,7.0,25.0,18.5,2.0,0.0,3.0,28.0,13.5,13.5,5.0,32.5,7.0,24.0,0.0,1.0,1.0,7.5,3.5,1.5,3.0,3.0,1.0,2.0,0.0,0.0,20.0,0.0,12.0
US,2024-05-05,1.0,11.0,4.0,31.0,20.5,1.0,0.0,2.0,25.5,14.5,13.0,4.5,31.0,6.0,24.0,0.0,1.0,0.0,7.5,3.5,1.5,4.0,3.0,1.0,2.0,0.0,0.0,21.0,0.0,12.0
US,2024-05-12,0.5,11.0,5.0,31.0,20.0,1.0,0.0,2.0,23.5,16.0,14.0,4.0,31.5,6.0,23.0,0.0,2.0,0.0,8.0,3.0,1.5,4.0,3.0,1.0,2.0,0.0,0.0,23.0,0.0,10.0
US,2024-05-19,0.5,11.0,4.0,29.0,19.0,1.0,0.0,2.0,22.5,12.0,14.0,3.5,32.0,5.0,24.0,0.0,1.0,0.0,7.5,3.0,1.5,3.0,3.0,1.0,1.0,0.0,0.0,23.0,0.0,9.5
US,2024-05-26,1.0,11.0,4.0,32.0,19.0,1.0,0.0,2.0,21.5,11.5,13.5,3.5,33.0,5.0,23.5,0.0,1.0,0.0,6.5,2.0,1.5,3.0,3.0,1.0,1.0,0.0,0.0,19.0,0.0,13.5
US,2024-06-02,1.0,10.0,4.0,31.0,19.0,1.0,0.0,1.0,20.5,11.5,18.0,3.0,32.5,6.0,25.0,0.0,1.0,0.0,5.5,1.5,1.0,4.0,3.0,1.0,2.0,0.0,0.0,22.0,0.0,19.5
US,2024-06-09,0.5,11.0,4.0,30.5,20.5,1.0,0.0,1.0,19.0,12.0,13.5,3.0,32.0,5.0,24.0,0.0,1.0,0.0,5.0,1.5,1.0,4.0,3.0,1.0,1.0,0.0,0.0,26.0,0.0,17.5
US,2024-06-16,1.0,11.0,4.0,30.5,21.5,1.0,0.0,1.0,18.5,19.5,13.5,2.5,31.5,4.0,23.0,0.0,1.0,0.0,4.0,0.5,1.0,3.0,3.0,1.0,1.0,0.0,0.0,35.0,0.0,13.5
US,2024-06-23,0.5,11.0,4.0,27.0,19.0,1.0,0.0,1.0,19.0,27.0,13.5,2.5,33.0,8.0,23.5,0.0,1.0,0.0,4.0,0.5,1.0,3.0,3.0,1.0,1.0,0.0,0.0,35.0,0.0,9.5
US,2024-06-30,0.5,10.0,4.0,29.5,19.5,1.0,0.0,1.0,18.5,16.5,13.5,2.5,31.0,7.0,23.5,0.0,1.0,0.0,2.0,0.5,1.0,2.0,3.0,1.0,1.0,0.0,0.0,33.0,0.0,9.0
US,2024-07-07,0.5,11.0,4.0,30.0,19.0,1.0,0.0,1.0,19.0,14.5,13.5,2.5,36.0,5.0,25.0,0.0,1.0,0.0,2.0,0.5,1.0,3.0,3.0,1.0,1.0,0.0,0.0,32.0,0.0,6.5
US,2024-07-14,0.5,10.0,4.0,28.0,19.0,1.0,1.0,1.0,18.5,11.5,14.5,3.5,32.5,6.0,23.5,0.0,1.0,0.0,2.0,0.5,1.0,4.0,3.0,1.0,1.0,0.0,0.0,35.0,0.0,6.5
US,2024-07-21,0.5,10.0,4.0,29.5,20.0,1.0,0.0,1.0,19.5,15.0,14.0,4.5,36.5,5.0,24.0,0.0,1.0,0.0,2.5,0.5,1.0,4.0,3.0,1.0,1.0,0.0,0.0,40.0,0.0,6.5
US,2024-07-28,0.5,10.0,5.0,28.5,21.0,1.0,0.0,1.0,20.5,11.5,12.0,3.5,33.5,5.0,23.5,0.0,1.0,0.0,2.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,35.0,0.0,5.5
US,2024-08-04,0.5,10.0,6.0,28.5,21.0,1.0,0.0,1.0,18.5,13.0,11.5,3.5,33.0,5.0,23.5,0.0,1.0,0.0,2.5,0.5,1.5,4.0,4.0,0.0,1.0,0.0,0.0,32.0,0.0,6.0
US,2024-08-11,0.5,10.0,6.0,29.5,20.0,1.0,0.0,1.0,17.0,11.0,12.5,3.5,33.0,5.0,24.5,0.0,1.0,0.0,3.0,0.5,1.0,3.0,4.0,0.0,1.0,0.0,0.0,29.0,0.0,5.0
US,2024-08-18,0.5,10.0,5.0,30.0,21.0,1.0,0.0,1.0,19.5,13.0,13.5,3.5,37.0,8.0,25.5,0.0,1.0,0.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,30.0,0.0,5.5
US,2024-08-25,0.5,9.0,5.0,29.0,19.0,1.0,0.0,1.0,18.5,11.5,13.0,3.0,33.0,5.0,23.0,0.0,1.0,0.0,3.0,1.5,1.0,3.0,4.0,1.0,1.0,0.0,0.0,34.0,0.0,5.5
US,2024-09-01,0.5,9.0,5.0,30.5,19.5,1.0,1.0,2.0,17.0,11.5,14.5,3.0,32.0,6.0,25.5,0.0,1.0,0.0,3.0,1.5,1.0,3.0,4.0,1.0,1.0,0.0,0.0,30.0,0.0,6.0
US,2024-09-08,0.5,9.0,7.0,26.5,19.5,1.0,1.0,2.0,17.5,13.0,13.0,4.0,31.5,7.0,24.0,0.0,1.0,0.0,3.5,1.5,1.0,4.0,4.0,0.0,1.0,0.0,0.0,31.0,0.0,5.5
US,2024-09-15,0.5,10.0,7.0,29.5,21.0,1.0,0.0,2.0,31.0,14.0,13.0,4.5,34.5,7.0,25.0,0.0,1.0,0.0,3.5,1.5,1.0,4.0,4.0,0.0,2.0,0.0,0.0,40.0,0.0,6.0
US,2024-09-22,0.5,9.0,6.0,28.0,19.0,1.0,0.0,2.0,26.5,14.0,13.5,4.0,31.5,9.0,23.5,0.0,1.0,0.0,4.5,1.5,0.5,4.0,4.0,0.0,2.0,0.0,0.0,40.0,0.0,5.0
US,2024-09-29,0.5,9.0,5.0,29.5,19.0,2.0,2.0,2.0,25.5,15.5,13.0,4.0,30.0,7.0,24.0,0.0,1.0,0.0,4.5,2.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,51.0,0.0,7.0
US,2024-10-06,0.5,8.0,5.0,29.0,18.5,1.0,1.0,2.0,20.5,13.0,13.0,4.0,28.0,6.0,23.5,0.0,1.0,0.0,4.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,47.0,0.0,5.0
US,2024-10-13,0.5,9.0,5.0,34.0,19.0,1.0,1.0,2.0,20.5,12.5,15.0,4.0,29.5,6.0,25.0,0.0,1.0,0.0,5.0,1.5,1.0,3.0,4.0,0.0,2.0,0.0,0.0,48.0,0.0,5.5
US,2024-10-20,0.5,8.0,5.0,32.0,19.5,2.0,1.0,2.0,26.0,13.5,20.5,4.5,30.0,8.0,24.5,0.0,1.0,0.0,4.5,2.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,50.0,0.0,5.5
US,2024-10-27,0.5,8.0,5.0,29.5,19.5,1.0,1.0,2.0,19.5,12.5,17.0,5.0,27.5,7.0,24.0,0.0,1.0,0.0,4.5,1.5,1.0,4.0,4.0,1.0,2.0,0.0,0.0,47.0,0.0,6.0
US,2024-11-03,1.0,8.0,6.0,27.0,18.5,1.0,1.0,2.0,18.5,11.0,12.5,17.5,35.5,7.0,22.0,0.0,1.0,0.0,4.5,1.5,1.0,3.0,3.0,0.0,2.0,0.0,0.0,42.0,0.0,5.5
US,2024-11-10,1.5,8.0,7.0,29.0,22.0,1.0,1.0,2.0,34.0,12.0,14.0,14.0,34.0,7.0,26.5,0.0,1.0,0.0,4.5,2.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,42.0,0.0,14.5
US,2024-11-17,2.5,8.0,6.0,31.0,22.5,2.0,1.0,2.0,24.0,13.0,13.5,10.5,31.5,8.0,26.0,0.0,1.0,0.0,5.0,2.5,1.5,4.0,4.0,0.0,2.0,0.0,0.0,47.0,0.0,25.0
US,2024-11-24,2.0,7.0,4.0,34.5,22.0,1.0,1.0,2.0,20.5,16.0,14.0,5.5,24.0,5.0,24.0,0.0,1.0,0.0,3.5,1.5,1.0,2.0,6.0,1.0,2.0,0.0,0.0,37.0,0.0,16.0
US,2024-12-01,2.5,7.0,6.0,30.0,22.5,1.0,2.0,4.0,18.5,18.5,14.0,5.5,29.0,6.0,24.0,0.0,1.0,0.0,5.0,2.5,1.0,4.0,4.0,0.0,2.0,0.0,0.0,47.0,0.0,10.0
US,2024-12-08,1.5,7.0,5.0,31.5,21.5,1.0,1.0,3.0,21.5,14.0,12.5,6.0,26.0,6.0,23.5,0.0,1.0,0.0,5.0,2.5,1.0,4.0,3.0,0.0,2.0,0.0,0.0,48.0,0.0,8.5
US,2024-12-15,1.0,7.0,5.0,33.0,23.0,1.0,18.0,2.0,18.0,11.0,15.0,5.0,23.5,6.0,23.5,0.0,1.0,0.0,5.0,1.5,1.0,4.0,5.0,0.0,2.0,0.0,0.0,44.0,0.0,12.5
US,2024-12-22,1.0,8.0,3.0,43.0,24.0,1.0,2.0,1.0,17.5,8.0,13.0,4.0,20.0,4.0,23.0,0.0,1.0,0.0,2.5,0.5,1.0,2.0,4.0,0.0,1.0,0.0,0.0,34.0,0.0,7.0
US,2024-12-29,1.0,9.0,4.0,38.0,24.0,1.0,1.0,1.0,18.0,7.5,14.5,4.0,29.0,4.0,26.0,0.0,1.0,0.0,2.5,0.5,0.5,2.0,4.0,1.0,1.0,0.0,0.0,41.0,0.0,7.5
GB,2021-12-26,3.0,0.0,1.0,8.5,8.0,1.0,0.0,0.0,6.0,6.0,18.5,2.5,10.0,5.0,19.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5
GB,2022-01-02,4.0,0.0,1.0,7.5,8.0,1.0,0.0,0.0,6.0,8.0,21.0,4.0,19.5,8.0,28.5,0.0,2.0,1.0,3.5,1.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
GB,2022-01-09,4.0,0.0,1.0,8.0,9.5,1.0,0.0,0.0,6.5,9.5,27.0,4.5,20.5,9.0,28.5,0.0,2.0,1.0,4.0,1.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,7.5
GB,2022-01-16,3.5,0.0,1.0,6.5,8.5,1.0,0.0,0.0,7.0,7.5,19.5,4.5,21.0,10.0,27.5,0.0,2.0,1.0,4.0,1.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0
GB,2022-01-23,4.0,0.0,1.0,13.0,8.5,1.0,0.0,0.0,7.5,12.0,19.0,4.5,20.5,8.0,30.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0
GB,2022-01-30,4.0,0.0,1.0,12.5,8.5,1.0,0.0,0.0,7.5,8.5,20.5,4.5,19.0,8.0,28.5,0.0,2.0,1.0,5.0,1.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,6.5
GB,2022-02-06,4.5,0.0,1.0,6.0,8.5,1.0,0.0,0.0,7.5,9.5,21.5,4.0,14.5,9.0,29.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0
GB,2022-02-13,3.0,0.0,1.0,5.5,7.5,1.0,0.0,0.0,7.5,10.5,17.0,4.0,13.0,7.0,28.5,0.0,2.0,1.0,4.5,1.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,8.5
GB,2022-02-20,3.0,0.0,1.0,5.5,8.5,1.0,0.0,0.0,6.5,8.0,17.5,8.5,13.0,8.0,25.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0
GB,2022-02-27,3.0,0.0,1.0,5.0,7.5,1.0,0.0,0.0,6.5,7.0,13.0,10.0,12.5,9.0,19.0,0.0,1.0,1.0,4.5,1.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0
GB,2022-03-06,2.5,0.0,1.0,4.5,8.5,1.0,0.0,0.0,7.0,7.5,16.0,9.5,16.5,8.0,21.5,0.0,1.0,1.0,5.5,1.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0
GB,2022-03-13,3.0,0.0,1.0,5.0,7.5,0.0,0.0,0.0,7.0,8.0,16.5,9.0,15.0,10.0,22.0,0.0,1.0,1.0,4.5,1.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0
GB,2022-03-20,3.0,0.0,1.0,5.0,7.5,0.0,0.0,1.0,6.5,9.0,17.0,9.0,14.5,11.0,28.0,0.0,1.0,1.0,4.5,1.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0
GB,2022-03-27,3.5,0.0,1.0,6.5,7.0,1.0,0.0,0.0,6.5,7.5,17.0,8.5,18.0,7.0,27.0,0.0,1.0,1.0,5.5,1.0,0.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,6.5
GB,2022-04-03,3.0,0.0,1.0,6.5,9.0,1.0,0.0,0.0,7.0,9.5,16.0,8.5,18.0,11.0,28.0,0.0,1.0,1.0,5.5,1.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0
GB,2022-04-10,3.0,0.0,1.0,5.5,9.0,1.0,0.0,1.0,5.5,7.5,16.0,14.5,12.5,7.0,27.5,0.0,1.0,1.0,4.0,0.5,0.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0
GB,2022-04-17,2.5,0.0,1.0,5.5,7.5,1.0,0.0,1.0,6.5,7.0,23.5,11.0,14.5,15.0,27.0,0.0,1.0,1.0,3.5,1.0,0.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0
GB,2022-04-24,2.5,0.0,1.0,5.0,8.0,1.0,0.0,1.0,6.5,7.5,21.0,8.5,15.5,9.0,28.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,5.5
GB,2022-05-01,2.5,0.0,1.0,5.5,7.5,1.0,0.0,0.0,5.0,7.5,15.0,7.5,13.5,8.0,26.5,0.0,1.0,1.0,2.0,0.5,0.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0
GB,2022-05-08,4.5,0.0,1.0,5.0,8.5,1.0,0.0,1.0,5.0,7.5,17.0,7.0,12.5,9.0,26.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,7.0
GB,2022-05-15,3.0,0.0,1.0,5.0,8.5,1.0,0.0,0.0,5.0,7.5,14.5,7.5,12.0,8.0,27.0,0.0,1.0,1.0,2.0,0.5,0.0,0.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0
GB,2022-05-22,3.0,0.0,1.0,5.5,8.0,1.0,0.0,0.0,5.5,6.0,26.5,7.5,11.0,7.0,26.5,0.0,1.0,1.0,2.5,0.5,0.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,5.0
GB,2022-05-29,2.5,0.0,1.0,5.5,9.0,1.0,0.0,0.0,4.5,6.0,14.5,7.5,9.0,6.0,26.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,6.5
GB,2022-06-05,2.5,0.0,1.0,6.0,9.5,1.0,0.0,0.0,6.0,6.0,15.0,8.5,12.5,6.0,28.5,0.0,1.0,1.0,3.5,1.0,0.0,0.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,4.5
GB,2022-06-12,2.5,0.0,1.0,7.0,9.5,1.0,0.0,1.0,6.5,7.0,16.5,13.5,13.0,7.0,29.5,0.0,1.0,1.0,3.5,1.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,4.5
GB,2022-06-19,2.5,0.0,1.0,7.0,8.5,1.0,1.0,1.0,5.5,9.5,16.5,9.0,13.5,12.0,28.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0
GB,2022-06-26,2.0,0.0,1.0,6.0,9.0,1.0,0.0,1.0,6.5,7.0,15.5,6.5,14.5,9.0,27.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,5.0
GB,2022-07-03,2.0,0.0,1.0,6.0,9.0,1.0,0.0,0.0,6.0,9.0,16.5,5.5,13.5,7.0,27.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0
GB,2022-07-10,2.0,0.0,1.0,6.5,7.5,0.0,0.0,0.0,6.5,7.0,16.0,6.0,13.0,7.0,29.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,7.5
GB,2022-07-17,2.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,6.0,6.0,16.0,5.5,16.5,6.0,27.0,0.0,2.0,1.0,3.0,0.5,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,9.5
GB,2022-07-24,2.0,0.0,1.0,6.5,7.0,1.0,0.0,0.0,6.5,7.0,19.0,5.5,14.5,6.0,28.5,0.0,1.0,0.0,3.0,0.5,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,9.5
GB,2022-07-31,2.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,6.5,8.0,16.0,5.0,12.5,6.0,27.0,0.0,1.0,0.0,3.5,0.5,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0
GB,2022-08-07,2.0,0.0,1.0,6.0,7.5,1.0,0.0,0.0,6.0,6.5,16.5,5.5,12.0,7.0,28.0,0.0,1.0,0.0,4.0,0.5,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0
GB,2022-08-14,2.0,0.0,1.0,6.5,8.5,1.0,0.0,0.0,6.0,8.5,17.5,5.5,14.0,7.0,29.0,0.0,1.0,0.0,4.5,0.5,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,6.5
GB,2022-08-21,2.0,0.0,1.0,6.0,7.5,1.0,0.0,0.0,6.0,8.5,18.0,6.0,14.5,6.0,29.5,0.0,1.0,0.0,7.0,0.5,0.0,0.0,7.0,0.0,3.0,0.0,0.0,4.0,0.0,7.5
GB,2022-08-28,1.5,0.0,1.0,6.0,7.0,0.0,0.0,0.0,5.5,6.0,17.0,4.5,16.0,6.0,29.0,0.0,1.0,0.0,7.5,0.5,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0
GB,2022-09-04,2.5,0.0,1.0,6.0,7.5,1.0,0.0,0.0,5.0,5.5,16.0,5.0,16.0,7.0,27.5,0.0,1.0,0.0,7.5,0.5,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5
GB,2022-09-11,2.0,0.0,1.0,11.0,5.5,1.0,0.0,0.0,6.5,8.0,18.0,4.5,13.5,7.0,30.5,0.0,1.0,1.0,6.0,0.5,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,6.5
GB,2022-09-18,2.0,0.0,1.0,17.5,6.5,1.0,0.0,0.0,6.5,8.5,22.0,5.0,15.0,7.0,29.0,0.0,1.0,1.0,8.5,0.5,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0
GB,2022-09-25,2.0,0.0,1.0,16.0,6.5,1.0,0.0,0.0,5.5,9.0,23.0,5.0,16.0,8.0,31.0,0.0,1.0,1.0,10.5,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0
GB,2022-10-02,2.0,0.0,1.0,15.5,7.5,1.0,0.0,1.0,5.5,8.5,23.0,6.0,16.0,7.0,31.5,0.0,1.0,1.0,9.5,1.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0
GB,2022-10-09,2.0,0.0,1.0,16.0,7.5,1.0,0.0,1.0,5.5,7.5,25.5,6.0,15.5,7.0,28.5,0.0,1.0,1.0,9.5,1.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
GB,2022-10-16,2.0,0.0,2.0,18.0,8.0,1.0,0.0,1.0,6.5,6.5,21.5,5.0,17.0,7.0,27.5,0.0,1.0,1.0,8.5,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,4.5
GB,2022-10-23,2.0,0.0,2.0,17.0,9.0,1.0,0.0,1.0,6.0,6.5,20.5,6.0,17.0,8.0,29.0,0.0,1.0,1.0,7.5,0.5,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,5.5
GB,2022-10-30,2.0,0.0,4.0,18.0,7.0,1.0,0.0,1.0,6.0,7.0,21.0,12.5,17.0,9.0,33.0,0.0,1.0,1.0,8.5,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
GB,2022-11-06,4.0,0.0,9.0,17.0,6.5,1.0,0.0,1.0,5.5,7.0,22.0,9.0,17.0,8.0,28.5,0.0,1.0,1.0,8.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5
GB,2022-11-13,3.0,0.0,6.0,17.5,7.0,1.0,0.0,1.0,6.0,8.0,17.5,7.5,16.0,17.0,29.5,0.0,1.0,1.0,9.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
GB,2022-11-20,1.5,0.0,3.0,18.5,7.5,1.0,0.0,1.0,6.5,7.5,15.0,7.5,14.0,14.0,26.5,0.0,1.0,1.0,8.5,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
GB,2022-11-27,1.5,0.0,2.0,19.5,8.5,1.0,0.0,1.0,6.5,6.5,16.5,7.5,15.0,8.0,28.0,0.0,1.0,1.0,8.5,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5
GB,2022-12-04,2.0,0.0,2.0,26.0,8.5,1.0,0.0,1.0,5.5,7.5,16.0,6.5,14.5,8.0,25.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.5
GB,2022-12-11,2.5,0.0,2.0,29.5,10.0,1.0,0.0,1.0,6.0,4.5,15.5,7.0,13.5,9.0,26.0,0.0,1.0,1.0,9.5,1.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
GB,2022-12-18,2.0,0.0,1.0,26.0,14.5,1.0,0.0,0.0,5.5,5.5,20.0,7.0,13.0,7.0,24.0,0.0,1.0,0.0,5.5,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
